Index,Id,Title,netProfit,grossrevenue,reasonForSale,niches,countries
1531,fee0e10f-9027-4b9f-828a-557e0dc739aa,$1.8K Per Month Amazon Associates Site in the Home Niche,1719,1772,This business is one of the last remnants of the Seller's niche site portfolio. They haven't been focused on the niche site business for some time now. They have been focusing all their attention on their web hosting business. The Seller feel they have made enough money in the niche site space to be comfortable and it's time for them to move on and clear their plate.,Home,US
1532,36ff37ab-cfa9-4aac-82b4-d202cf30249b,$2.6K Per Month Service Site in the News & Education Niche,2623,2623,"The seller is selling this website and all the program's courses included, plus their Facebook page because they are not a native English speaker and despite their relative success with these courses, they are struggling to answer their students and to also make new lectures with a good accent.",News & Education,US
1533,f92530bd-0d75-42b7-80ef-51d9a6823eea,$4.0K Per Month Dropshipping Site in the Sports Niche,1914,3979,The Seller is focused on their studies.,Sports,US
1534,2d23822f-4955-4f2f-a674-44387510d84e,$2.2K Per Month Display Advertising Site in the Personal Care Niche,1553,2196,The Seller would like to explore other opportunities.,Personal Care Lifestyle Home,US
1535,f473510c-32b4-4a71-b3e9-b8bd01e56075,$1.8K Per Month Affiliate Site in the News & Education Niche,1654,1768,The seller needs funds for a new business venture.,News & Education,US
1536,fdb7e073-0ed1-42ab-a257-3ebed02ec81d,$1.3K Per Month Info Product Site in the Survival & Security Niche,1153,1317,The Seller would like to use the capital for other projects.,Survival & Security,US
1537,6d2aac6d-8bbd-40bb-b834-b8a6cb893928,$1.2K Per Month Amazon Associates Site in the Hobbies Niche,1077,1159,The Seller would like to focus on other business opportunities,Hobbies Children,US
1538,7f73bc64-e699-400a-b7e1-2dc6a6e9aa35,$1.8K Per Month Amazon Associates Site in the Home Niche,1766,1766,Seller is planning to shift focus to other projects.,Home,US
1539,8d79a49c-41cb-4a44-a21a-663c4a8a18fe,$1.9K Per Month Amazon Associates Site in the Home Niche,1827,1929,The seller will use the capital from the sale of this business for other business ventures.,Home,US
1540,3caad19d-aa48-4bf5-be51-c5a977db3a5a,$1.2K Per Month Amazon Associates Site in the Technology Niche,1174,1181,The Seller doesn't have the time needed to grow the site,Technology,US
1541,7b5bc7c2-991e-4d1d-8eeb-c98831fa8bee,$2.5K Per Month Affiliate Site in the Beauty Niche,2463,2493,The seller does not have the time to maintain the site.,Beauty,US
1542,9624f094-f10f-4a29-92fb-e75e088241e4,$1.7K Per Month Adsense Site in the Advertising Niche,1638,1728,The seller needs money for new project.,Advertising Culinary Retail & Wholesale,US
1543,0e875f34-795f-4042-ad68-b62c3c3a49f0,$22.0K Per Month Amazon FBA Site in the Baby Care Niche,1636,22008,The Seller would like to focus on other opportunities.,Baby Care,US
1544,4c5d446d-28ee-4db4-813b-f2b042765330,$8.6K Per Month Amazon FBA Site in the Health & Fitness Niche,1963,8561,The Seller needs capital for other projects.,Health & Fitness,US
1545,38e996f3-6b4a-4bc1-889d-a2d569731c23,$2.2K Per Month Adsense Site in the Consulting Niche,2133,2163,"Seller is selling this website because it's a niche based website that they originally built for passive income, and their exit strategy has always been to sell once it hit stable revenue and earnings. There is a lot of potential growth for the new owner by focusing on building out the content and adding more monetization methods to the website.",Legal,US
1546,4d4403c2-6789-409d-b735-37a98e4d1c4a,$1.4K Per Month Affiliate Site in the Home Niche,1325,1410,The Seller would like to focus on other opportunities,Home,US
1547,c7a91e5d-2be2-4314-a1c4-08fa3468447e,$1.8K Per Month Amazon Associates Site in the Home Niche,1816,1829,"The seller and their partner had a fallout and essentially stopped working on the site in September of 2016. It is too much work for the seller to handle on their own, so they are looking to sell the site while it still makes money.

 ",Home,US
1548,cbc7dadb-b08a-4937-8c30-ed1d6af0a401,$12.3K Per Month DropShipping Site in the Home Niche,1748,12298,The Seller would like to raise capital to fund further education.,Home,US
1549,05c67c98-3bd8-4790-a2b6-47c3f37e7bda,$1.8K Per Month Display Advertising Site in the Technology Niche,1748,1767,The Seller would like to focus on other business opportunities,Technology Hobbies,US
1550,8a0c23e3-3f9c-4282-959a-befc28748564,$7.9K Per Month Amazon FBA Site in the Science Niche,1950,7921,The seller wants to focus on other projects and products since this product doesn't relate to the rest of the seller's FBA products.,Science,US
1551,99c66c12-c0cf-44ac-b4c2-a2fcabe60b64,$10.5K Per Month Amazon FBA Site in the Beauty Niche,2214,10529,Owner will be using sale proceeds in acquiring a new property.,Beauty Personal Care,US
1552,57288e15-f731-46c4-93cc-9d74a8465ff8,$1.9K Per Month Adsense Site in the Home Niche,1803,1886,The seller is focusing on other business opportunities.,Home,US
1553,a62cc0ff-265e-47df-878a-965ae6b9dfaf,$1.5K Per Month Amazon Associates Site in the Outdoors Niche,1473,1489,The Seller is looking to focus on other projects.,Outdoors,US
1554,e33ec852-e991-4bf5-a4c2-400825df7156,$2.4K Per Month Adsense Site in the News & Education Niche,1518,2439,Seller wants to raise money for their next business.,News & Education,US
1555,cecfae4c-aade-4a99-9197-5abb9c5e67df,$1.1K Per Month Amazon Associates Site in the Electronics Niche,1104,1109,The Seller would like to explore other opportunities.,Electronics Music,US
1556,c5aa68c2-1d02-462c-a74d-87d2a2d8e858,$1.8K Per Month Amazon Associates Site in the Advertising Niche,1792,1802,The seller is looking to expand their business and wants to sell the site.,Advertising Bed & Bath Personal Care Equipment,US
1557,d5844468-d8fb-4de2-9269-dcd097e5154c,$6.1K Per Month Amazon FBA Site in the Health & Fitness Niche,2016,6123,The Seller is looking to invest in other projects.,Health & Fitness,US
1558,67402b1b-1041-48eb-9391-b49ca4ab1ade,$6.1K Per Month Amazon FBA Site in the Health & Fitness Niche,1465,6121,The Seller would like to focus on other opportunities.,Health & Fitness,US
1559,fd998913-ceca-468a-82eb-ec97f4310496,$1.4K Per Month Amazon Associates Site in the Beauty Niche,1420,1426,The Seller would like to focus on their family.,Beauty,US
1560,2bfe53bc-9e5e-455f-baf6-6c17dd153fc1,$1.3K Per Month Amazon Associates Site in the Hobbies Niche,1238,1278,The Seller would like to explore other opportunities.,Hobbies Equipment,US
1561,a311088f-16f8-449c-876d-c56230329da0,$1.2K Per Month Display Advertising Site in the Home Niche,1121,1171,The Seller no longer has the time to work on the business.,Home Hobbies,US
1562,55d466e9-878d-4f98-89f5-f2a5288fe365,$1.7K Per Month Amazon Associates Site in the Equipment Niche,1554,1711,The Seller is looking to use the funds on another business.,Equipment,US
1563,37e8c91c-2e17-4691-bf02-cb1cf60cbe74,$2.9K Per Month SaaS Site in the Survival & Security Niche,1783,2893,The Seller is developing an e-course project that is taking up most of their time and they want to pass this business to someone that will take it to the next level.,Survival & Security,US
1564,980b216f-dcf0-4f5a-9561-9aeeb868335b,$11.5K Per Month Amazon FBA Site in the Health & Fitness Niche,1922,11500,The Seller is looking to invest the capital in other businesses he is involved in outside of this niche.,Health & Fitness,US
1565,1147f5a7-b6c3-4add-8f2b-ffdf96daf610,$8.9K Per Month Amazon FBA Site in the Retail & Wholesale Niche,2001,8949,The seller would like to focus their time in other business ventures.,Retail & Wholesale,US
1566,bc07434f-9325-43f9-b29c-5b32acd5f94a,$1.5K Per Month Amazon Associates Site in the Home Niche,1499,1499,"The seller has launched other sites that are growing quickly, so they are looking to sell this business and expand their team.",Home,US
1567,9d14a2fe-929b-489e-8b41-e63b6dbadce5,$1.9K Per Month Affiliate Site in the Finance Niche,1842,1930,The seller is working on a very big authority site in a new niche and will be using the funds to hire a full time writer and developer to help fast track the process of growing that project.,Finance,US
1568,14ea3de8-3a3e-4194-b43e-472a67d35b91,$1.4K Per Month Affiliate Site in the Business Niche,1405,1436,"There is a lot of room for growth, but the Seller doesn't have enough time to devote to improving the site.",Business,US
1569,6a7235c8-697f-40ba-bb2f-a8f9fe995aeb,$2.4K Per Month SaaS Site in the Technology Niche,1769,2385,"Seller is pursuing another business with greater focus, and simply do not have the time nor motivation to continue pursuing the business.",Technology,US
1570,79ae89a0-c4a5-405f-a593-79345e278e9b,$1.4K Per Month Amazon Associates Site in the Equipment Niche,1325,1381,The Seller is looking to start an Amazon FBA business and would like to use the capital to fund that venture.,Equipment,US
1571,1238af41-7185-41f3-9b54-749e6e0613a2,$2.6K Per Month Amazon FBA Site in the Apparel & Accessories Niche,1589,2555,The Seller is looking to use the funds to purchase another business.,Apparel & Accessories,US
1572,046c1c31-3bdd-4a1a-b976-390671e500cd,$1.7K Per Month Amazon Associates Site in the Beauty Niche,1698,1747,The seller is in the process of downsizing their website portfolio.,Beauty,US
1573,2872bda6-2f23-471e-a74c-89f45f293f00,$1.7K Per Month SaaS Site in the Music Niche,1443,1726,The Seller is looking to sell this business so that they can focus more on a different business and the Seller no longer has time to grow the site further.,Music,US
1574,968af0bb-8c3c-4386-a4cb-48f64ad0e3c6,$1.6K Per Month Affiliate Site in the Survival & Security Niche,1353,1582,"The Seller is reluctantly selling the site due to illness. This the Seller's 'baby' and they just don't have the small amount of time required, to devote to it anymore.",Survival & Security,US
1575,bcdf3206-eb02-4ab4-9a25-ae2e645a5308,$1.1K Per Month Amazon Associates Site in the Equipment Niche,1100,1121,The Seller would like to explore new opportunities.,Equipment,US
1576,cee8fc7d-734e-4471-aa3c-c96ae7939407,$1.6K Per Month Amazon Associates Site in the Culinary Niche,1573,1579,The Seller is looking to sell this business to pursue other ventures.,Culinary,US
1577,d0716799-5db7-47e4-82fc-6a6736fcd68d,$3.6K Per Month Amazon FBA Site in the Supplements Niche,1333,3560,The Seller would like to move on to other opportunities,Supplements,US
1578,42f74f46-831a-4e22-8288-5dddd525f6f1,$1.6K Per Month Affiliate Site in the Food & Beverages Niche,1569,1572,This website is not a priority in the seller's current portfolio and they aren't passionate about the topic. They'd like to sell this business to focus on their other projects.,Food & Beverages,US
1579,c7bf2c19-056b-4382-89e4-c2dbc88c0d7f,$7.1K Per Month Amazon FBA Site in the Beauty Niche,1681,7103,The Seller would like to focus on other opportunities.,Beauty,US
1580,1850c014-3b7b-4ca4-9cac-b9b5536e3100,$1.2K Per Month Amazon Associates Site in the Outdoors Niche,1207,1228,The Seller would like to move on to new business ventures within a different niche.,Outdoors,US
1581,ca45adeb-5b43-47a5-b8de-878d53cc94bd,$5.5K Per Month eCommerce Site in the Lifestyle Niche,3613,5497,The Seller would like to explore other opportunities.,Lifestyle,US
1582,f831ae63-b9e0-4452-8bca-7a593a3de931,$5.8K Per Month Subscription Site in the Health & Fitness Niche,1677,5770,The seller has been running this business by themselves and is looking to sell this business to spend more time with their family and focus on their primary job.,Health & Fitness,US
1583,0102dec7-300c-430f-a760-88b32f3c00d8,$1.8K Per Month Amazon Associates Site in the Home Niche,1802,1817,The Seller has many projects and no time to take care of it all.,Home,US
1584,a268b088-87c9-419f-94dc-d8ab3a193fa1,$1.6K Per Month Affiliate Site in the Technology Niche,1511,1563,The Seller is attending university and would like to focus on their studies.,Technology,US
1585,c82e7047-563b-47f4-a532-a6ce9f7a3dbf,$6.2K Per Month Amazon FBA Site in the Beauty Niche,1951,6213,The Seller would like to focus on their other business.,Beauty,US
1586,1f604fbe-1283-4743-b52b-d4f3037d69c5,$2.7K Per Month Amazon KDP Site in the Books Niche,1948,2679,The Seller would like to explore other opportunities.,Books,US
1587,1beb2b09-babd-4685-9c2e-a63a3cd64faf,$1.7K Per Month Amazon Merch Site in the Apparel & Accessories Niche,1665,1665,The Seller would like to focus on other business opportunities.,Apparel & Accessories,US
1588,3c7dc73c-e96f-46d5-9b6f-4092920c06f3,$12.6K Per Month Amazon FBA Site in the Kitchenware Niche,1664,12647,The Seller would like to explore other opportunities.,Kitchenware Occasions & Gifts,US
1589,12acdce4-8331-4bbe-9a77-2757a1a0ee43,$2.3K Per Month Adsense Site in the Other Niche,2287,2287,"Seller is looking to scale up their business and they need to cover the upfront costs such as a new PBN , outsourced content, etc.",Advertising Outdoors Agriculture,US
1590,4698f15c-868b-4bf4-b337-84ab2d744f6d,$1.5K Per Month Display Advertising Site in the Occasions & Gifts Niche,1222,1483,The Seller would like to sell the business to pursue other projects.,Occasions & Gifts,US
1591,51070c85-26fa-4fde-bb23-0b506c70051d,$1.7K Per Month Amazon Associates Site in the Beauty Niche,1598,1698,Seller is looking to invest in real estate and FBA business.,Beauty Personal Care,US
1592,1503a23d-f3ca-4a6a-9a2d-e979957175ea,$1.2K Per Month Affiliate Site in the Hospitality Niche,1213,1234,The Seller would like to focus on other opportunities.,Hospitality Travel,US
1593,2ff94b7c-25c3-46a7-8b9e-72e4effad538,$2.0K Per Month Amazon FBA Site in the Supplements Niche,1280,2047,The seller would like to focus on new business opportunities,Supplements,US
1594,6368ba75-8ac7-4c5b-92be-7a546f1c7556,$1.1K Per Month Amazon Associates Site in the Electronics Niche,1069,1100,The Seller would like to raise capital for other business opportunities.,Electronics Technology,US
1595,238b4f5c-975e-4add-a190-193a2060b784,$1.4K Per Month Amazon Associates Site in the Home Niche,1351,1420,The Seller is looking to use this capital to pursue other business opportunities.,Home,US
1596,71521cad-b144-4899-8779-89e551ec32dd,$4.6K Per Month Dropshipping Site in the Apparel & Accessories Niche,1913,4622,Seller would like to only focus on their career as a commercial real estate broker.,Apparel & Accessories,US
1597,22a4e6a8-c464-4d4a-958b-f9d7d1429987,$1.2K Per Month Amazon Associates Site in the Baby Care Niche,1046,1156,The Seller would like to focus on other business opportunities.,Baby Care,US
1598,82141a21-d4d6-42dc-8597-a451ec405658,$1.2K Per Month Display Advertising Site in the Equipment Niche,933,1223,The Seller would like to use the capital for other projects.,Equipment,US
